Date	Session	Exercise ID	Exercise Name	1RM	Total Weight Lifted	Max Weight Lifted	Weight Units	Set	Weight	Reps	Time From	Time To	Time Total	Distance	Distance Units	Angle	Calories	Average Heart Rate	Max Heart Rate	Notes
2025-01-29	1	1257704043	"Legs Quad Precor Entension"	352.9	10,350.0	245.0	lb	1	150.00	20										""
2025-01-29	1	1257704043						2	245.00	12										
2025-01-29	1	1257704043						3	245.00	10										
2025-01-29	1	1257704043						4	245.00	8										
2025-01-29	1	-512140207	"Back Precor Extension"	295.3	9,530.0	205.0	lb	1	130.00	26										""
2025-01-29	1	-512140207						2	205.00	12										
2025-01-29	1	-512140207						3	205.00	10										
2025-01-29	1	-512140207						4	205.00	8										
2025-01-29	1	1376818569	"Inner thigh Precor (Machine, Seated)"	240.1	7,700.0	180.0	lb	1	130.00	26										""
2025-01-29	1	1376818569						2	180.00	10										
2025-01-29	1	1376818569						3	180.00	8										
2025-01-29	1	1376818569						4	180.00	6										
2025-01-29	1	-906318033	"Outer thigh Precor (Machine, Seated)"	240.1	8,060.0	180.0	lb	1	130.00	26										""
2025-01-29	1	-906318033						2	180.00	10										
2025-01-29	1	-906318033						3	180.00	8										
2025-01-29	1	-906318033						4	180.00	8										
2025-01-30	1	74	"Front Raises (Dumbbell)"	72.0	1,500.0	50.0	lb	1	50.00	12										""
2025-01-30	1	74						2	50.00	10										
2025-01-30	1	74						3	50.00	8										
2025-01-30	1	76	"Lateral Raises (Dumbbell)"	53.3	960.0	40.0	lb	1	40.00	10										""
2025-01-30	1	76						2	40.00	8										
2025-01-30	1	76						3	40.00	6										
2025-01-30	1	-1679107088	"Tri Pecor Cable Down"	144.1	4,560.0	100.0	lb	1	60.00	26										""
2025-01-30	1	-1679107088						2	100.00	12										
2025-01-30	1	-1679107088						3	100.00	10										
2025-01-30	1	-1679107088						4	100.00	8										
2025-01-30	1	1970422621	"Tri Precor Extensions"	104.5	2,820.0	90.0	lb	1	60.00	20										""
2025-01-30	1	1970422621						2	90.00	6										
2025-01-30	1	1970422621						3	90.00	6										
2025-01-30	1	1970422621						4	90.00	6										
2025-01-30	1	-1468095461	"Rotator, Cuft Flyers cable external"	26.1	135.0	22.5	lb	1	22.50	6										""
2025-01-30	1	-1603362153	"Delt Precor Press"	226.7	6,190.0	170.0	lb	1	100.00	25										""
2025-01-30	1	-1603362153						2	170.00	10										
2025-01-30	1	-1603362153						3	170.00	7										
2025-01-30	1	-1603362153						4	160.00	5										
2025-01-30	1	85	"Shoulder Press (Smith Machine)"	160.0	3,660.0	120.0	lb	1	100.00	15										""
2025-01-30	1	85						2	120.00	10										
2025-01-30	1	85						3	120.00	8										
2025-01-30	1	85						4	120.00	0										
2025-01-30	1	296	"Bench Press (Smith Machine, Incline)"	210.1	6,340.0	140.0	lb	1	100.00	20										""
2025-01-30	1	296						2	140.00	13										
2025-01-30	1	296						3	140.00	10										
2025-01-30	1	296						4	140.00	8										
2025-01-30	1	250	"Machine Seated Rear Raises"	211.1	6,140.0	170.0	lb	1	110.00	26										""
2025-01-30	1	250						2	170.00	8										
2025-01-30	1	250						3	160.00	6										
2025-01-30	1	250						4	160.00	6										
2025-01-30	1	1051563442	"Pec Precor Fly"	293.4	7,860.0	220.0	lb	1	140.00	20										""
2025-01-30	1	1051563442						2	220.00	10										
2025-01-30	1	1051563442						3	220.00	7										
2025-01-30	1	1051563442						4	220.00	6										
2025-01-30	1	619794490	"Pec Precor Press"	226.7	6,070.0	170.0	lb	1	110.00	15										""
2025-01-30	1	619794490						2	170.00	10										
2025-01-30	1	619794490						3	170.00	8										
2025-01-30	1	619794490						4	170.00	8										
2025-01-30	1	153	"Reverse Wrist Curls (Barbell)"	57.6	1,200.0	40.0	lb	1	40.00	12										""
2025-01-30	1	153						2	40.00	10										
2025-01-30	1	153						3	40.00	8										
2025-01-31	1	1818329018	"Abs Precor"	259.3	8,260.0	180.0	lb	1	110.00	26										""
2025-01-31	1	1818329018						2	180.00	12										
2025-01-31	1	1818329018						3	180.00	10										
2025-01-31	1	1818329018						4	180.00	8										
2025-01-31	1	2040265246	"Bi Precor Curls"	120.0	3,400.0	100.0	lb	1	60.00	25										""
2025-01-31	1	2040265246						2	100.00	7										
2025-01-31	1	2040265246						3	100.00	6										
2025-01-31	1	2040265246						4	100.00	6										
2025-01-31	1	204	"Russian Twists"	189.5	3,945.9	131.5	lb	1	45.00	12										""
2025-01-31	1	204						2	45.00	10										
2025-01-31	1	204						3	45.00	8										
2025-01-31	1	299	"Leg-Hip Raises (Parallel Bar)"	127.5	2,293.7	95.6	lb	1	35.00	10										""
2025-01-31	1	299						2	35.00	8										
2025-01-31	1	299						3	35.00	6										
2025-01-31	1	1950531978	"Bi Arm Curls (Dumbbell, Standing) 1"	111.7	2,800.0	90.0	lb	1	50.00	20										""
2025-01-31	1	1950531978						2	90.00	8										
2025-01-31	1	1950531978						3	90.00	6										
2025-01-31	1	1950531978						4	90.00	6										
2025-01-31	1	1432726018	"Rotator, Cuft Flyers internal"	211.1	5,320.0	170.0	lb	1	100.00	26										""
2025-01-31	1	1432726018						2	170.00	8										
2025-01-31	1	1432726018						3	170.00	8										
2025-01-31	1	-1170200923	"Lats Precor Down"	260.7	6,600.0	210.0	lb	1	120.00	20										""
2025-01-31	1	-1170200923						2	210.00	8										
2025-01-31	1	-1170200923						3	210.00	6										
2025-01-31	1	-1170200923						4	210.00	6										
2025-01-31	1	-828121428	"Lats Cable Precor Pull Down"	200.1	5,250.0	150.0	lb	1	100.00	15										""
2025-01-31	1	-828121428						2	150.00	10										
2025-01-31	1	-828121428						3	150.00	8										
2025-01-31	1	-828121428						4	150.00	7										
2025-01-31	1	-732744357	"Mid Back Precor Cable Row"	192.9	4,800.0	150.0	lb	1	100.00	15										""
2025-01-31	1	-732744357						2	150.00	9										
2025-01-31	1	-732744357						3	150.00	7										
2025-01-31	1	-732744357						4	150.00	6										
2025-01-31	1	-1498965558	"Mid Back Precor Row"	186.2	5,100.0	150.0	lb	1	100.00	15										""
2025-01-31	1	-1498965558						2	150.00	8										
2025-01-31	1	-1498965558						3	150.00	8										
2025-01-31	1	-1498965558						4	150.00	8										
2025-01-31	1	287	"Shrugs (Smith Machine)"	365.9	8,100.0	315.0	lb	1	225.00	15										""
2025-01-31	1	287						2	315.00	6										
2025-01-31	1	287						3	315.00	5										
2025-01-31	1	287						4	315.00	4										
2025-01-31	1	154	"Wrist Curls (Barbell)"	75.0	2,690.0	50.0	lb	1	40.00	26										""
2025-01-31	1	154						2	50.00	13										
2025-01-31	1	154						3	50.00	10										
2025-01-31	1	154						4	50.00	10										
2025-02-01	1	362	"Lunges (Smith Machine)"	180.1	4,440.0	120.0	lb	1	120.00	13										""
2025-02-01	1	362						2	120.00	12										
2025-02-01	1	362						3	120.00	12										
2025-02-01	1	101	"Leg Press (45°)"	502.9	14,220.0	405.0	lb	1	225.00	20										""
2025-02-01	1	101						2	405.00	8										
2025-02-01	1	101						3	405.00	8										
2025-02-01	1	101						4	405.00	8										
2025-02-01	1	1551852276	"Legs Precor Press"	373.4	10,320.0	280.0	lb	1	180.00	20										""
2025-02-01	1	1551852276						2	280.00	10										
2025-02-01	1	1551852276						3	280.00	8										
2025-02-01	1	1551852276						4	280.00	6										
2025-02-01	1	145	"Angled Calf Presses"	576.2	19,200.0	400.0	lb	1	280.00	20										""
2025-02-01	1	145						2	400.00	12										
2025-02-01	1	145						3	400.00	12										
2025-02-01	1	145						4	400.00	10										
2025-02-01	1	1257704043	"Legs Quad Precor Entension"	352.9	11,330.0	245.0	lb	1	150.00	20										""
2025-02-01	1	1257704043						2	245.00	12										
2025-02-01	1	1257704043						3	245.00	12										
2025-02-01	1	1257704043						4	245.00	10										
2025-02-01	1	-512140207	"Back Precor Extension"	273.4	7,430.0	205.0	lb	1	140.00	15										""
2025-02-01	1	-512140207						2	205.00	10										
2025-02-01	1	-512140207						3	205.00	8										
2025-02-01	1	-512140207						4	205.00	8										
2025-02-01	1	1376818569	"Inner thigh Precor (Machine, Seated)"	240.1	6,420.0	180.0	lb	1	140.00	15										""
2025-02-01	1	1376818569						2	180.00	10										
2025-02-01	1	1376818569						3	180.00	8										
2025-02-01	1	1376818569						4	180.00	6										
2025-02-01	1	-906318033	"Outer thigh Precor (Machine, Seated)"	240.1	6,780.0	180.0	lb	1	140.00	15										""
2025-02-01	1	-906318033						2	180.00	10										
2025-02-01	1	-906318033						3	180.00	8										
2025-02-01	1	-906318033						4	180.00	8										
2025-02-03	1	74	"Front Raises (Dumbbell)"	75.0	1,550.0	50.0	lb	1	50.00	13										""
2025-02-03	1	74						2	50.00	10										
2025-02-03	1	74						3	50.00	8										
2025-02-03	1	76	"Lateral Raises (Dumbbell)"	53.3	960.0	40.0	lb	1	40.00	10										""
2025-02-03	1	76						2	40.00	8										
2025-02-03	1	76						3	40.00	6										
2025-02-03	1	-1603362153	"Delt Precor Press"	226.7	6,620.0	170.0	lb	1	100.00	26										""
2025-02-03	1	-1603362153						2	170.00	10										
2025-02-03	1	-1603362153						3	170.00	8										
2025-02-03	1	-1603362153						4	160.00	6										
2025-02-03	1	-1679107088	"Tri Pecor Cable Down"	144.1	4,400.0	100.0	lb	1	70.00	20										""
2025-02-03	1	-1679107088						2	100.00	12										
2025-02-03	1	-1679107088						3	100.00	10										
2025-02-03	1	-1679107088						4	100.00	8										
2025-02-03	1	1970422621	"Tri Precor Extensions"	104.5	2,820.0	90.0	lb	1	60.00	20										""
2025-02-03	1	1970422621						2	90.00	6										
2025-02-03	1	1970422621						3	90.00	6										
2025-02-03	1	1970422621						4	90.00	6										
2025-02-03	1	250	"Machine Seated Rear Raises"	226.7	6,960.0	170.0	lb	1	110.00	26										""
2025-02-03	1	250						2	170.00	10										
2025-02-03	1	250						3	160.00	8										
2025-02-03	1	250						4	160.00	7										
2025-02-03	1	-1468095461	"Rotator, Cuft Flyers cable external"	26.1	135.0	22.5	lb	1	22.50	6										""
2025-02-03	1	293	"Bench Press (Smith Machine)"	235.9	5,900.0	190.0	lb	1	140.00	15										""
2025-02-03	1	293						2	190.00	8										
2025-02-03	1	293						3	190.00	6										
2025-02-03	1	293						4	190.00	6										
2025-02-03	1	296	"Bench Press (Smith Machine, Incline)"	198.7	5,340.0	160.0	lb	1	100.00	15										""
2025-02-03	1	296						2	160.00	8										
2025-02-03	1	296						3	160.00	8										
2025-02-03	1	296						4	160.00	8										
2025-02-03	1	353	"Flyes (Cable, Bent Over)"	160.0	4,080.0	120.0	lb	1	60.00	20										""
2025-02-03	1	353						2	120.00	10										
2025-02-03	1	353						3	120.00	8										
2025-02-03	1	353						4	120.00	6										
2025-02-03	1	153	"Reverse Wrist Curls (Barbell)"	57.6	1,200.0	40.0	lb	1	40.00	12										""
2025-02-03	1	153						2	40.00	10										
2025-02-03	1	153						3	40.00	8										
2025-02-04	1	204	"Russian Twists"	189.3	3,942.6	131.4	lb	1	45.00	12										""
2025-02-04	1	204						2	45.00	10										
2025-02-04	1	204						3	45.00	8										
2025-02-04	1	1818329018	"Abs Precor"	259.3	7,800.0	180.0	lb	1	120.00	20										""
2025-02-04	1	1818329018						2	180.00	12										
2025-02-04	1	1818329018						3	180.00	10										
2025-02-04	1	1818329018						4	180.00	8										
2025-02-04	1	299	"Leg-Hip Raises (Parallel Bar)"	127.4	2,291.9	95.5	lb	1	35.00	10										""
2025-02-04	1	299						2	35.00	8										
2025-02-04	1	299						3	35.00	6										
2025-02-04	1	1950531978	"Bi Arm Curls (Dumbbell, Standing) 1"	111.7	2,800.0	90.0	lb	1	50.00	20										""
2025-02-04	1	1950531978						2	90.00	8										
2025-02-04	1	1950531978						3	90.00	6										
2025-02-04	1	1950531978						4	90.00	6										
2025-02-04	1	2040265246	"Bi Precor Curls"	124.2	3,600.0	100.0	lb	1	60.00	25										""
2025-02-04	1	2040265246						2	100.00	8										
2025-02-04	1	2040265246						3	100.00	7										
2025-02-04	1	2040265246						4	100.00	6										
2025-02-04	1	287	"Shrugs (Smith Machine)"	365.9	9,045.0	315.0	lb	1	225.00	15										""
2025-02-04	1	287						2	315.00	6										
2025-02-04	1	287						3	315.00	6										
2025-02-04	1	287						4	315.00	6										
2025-02-04	1	-1170200923	"Lats Precor Down"	260.7	6,810.0	210.0	lb	1	120.00	20										""
2025-02-04	1	-1170200923						2	210.00	8										
2025-02-04	1	-1170200923						3	210.00	7										
2025-02-04	1	-1170200923						4	210.00	6										
2025-02-04	1	-1498965558	"Mid Back Precor Row"	186.2	4,650.0	150.0	lb	1	100.00	15										""
2025-02-04	1	-1498965558						2	150.00	8										
2025-02-04	1	-1498965558						3	150.00	7										
2025-02-04	1	-1498965558						4	150.00	6										
2025-02-04	1	-828121428	"Lats Cable Precor Pull Down"	200.1	5,750.0	150.0	lb	1	100.00	20										""
2025-02-04	1	-828121428						2	150.00	10										
2025-02-04	1	-828121428						3	150.00	8										
2025-02-04	1	-828121428						4	150.00	7										
2025-02-04	1	-732744357	"Mid Back Precor Cable Row"	200.1	5,100.0	150.0	lb	1	100.00	15										""
2025-02-04	1	-732744357						2	150.00	10										
2025-02-04	1	-732744357						3	150.00	8										
2025-02-04	1	-732744357						4	150.00	6										
2025-02-04	1	1432726018	"Rotator, Cuft Flyers internal"	211.1	4,370.0	170.0	lb	1	110.00	15										""
2025-02-04	1	1432726018						2	170.00	8										
2025-02-04	1	1432726018						3	170.00	8										
2025-02-04	1	154	"Wrist Curls (Barbell)"	74.5	2,440.0	60.0	lb	1	50.00	20										""
2025-02-04	1	154						2	60.00	8										
2025-02-04	1	154						3	60.00	8										
2025-02-04	1	154						4	60.00	8										
2025-02-05	1	362	"Lunges (Smith Machine)"	201.7	4,000.0	140.0	lb	1	140.00	12										""
2025-02-05	1	362						2	120.00	10										
2025-02-05	1	362						3	140.00	8										
2025-02-05	1	101	"Leg Press (45°)"	502.9	14,220.0	405.0	lb	1	225.00	20										""
2025-02-05	1	101						2	405.00	8										
2025-02-05	1	101						3	405.00	8										
2025-02-05	1	101						4	405.00	8										
2025-02-05	1	1257704043	"Legs Quad Precor Entension"	352.9	11,330.0	245.0	lb	1	150.00	20										""
2025-02-05	1	1257704043						2	245.00	12										
2025-02-05	1	1257704043						3	245.00	12										
2025-02-05	1	1257704043						4	245.00	10										
2025-02-05	1	1551852276	"Legs Precor Press"	373.4	10,320.0	280.0	lb	1	180.00	20										""
2025-02-05	1	1551852276						2	280.00	10										
2025-02-05	1	1551852276						3	280.00	8										
2025-02-05	1	1551852276						4	280.00	6										
2025-02-05	1	145	"Angled Calf Presses"	576.2	20,000.0	400.0	lb	1	280.00	20										""
2025-02-05	1	145						2	400.00	12										
2025-02-05	1	145						3	400.00	12										
2025-02-05	1	145						4	400.00	12										
2025-02-05	1	-512140207	"Back Precor Extension"	273.4	8,130.0	205.0	lb	1	140.00	20										""
2025-02-05	1	-512140207						2	205.00	10										
2025-02-05	1	-512140207						3	205.00	8										
2025-02-05	1	-512140207						4	205.00	8										
2025-02-05	1	1376818569	"Inner thigh Precor (Machine, Seated)"	240.1	8,200.0	180.0	lb	1	140.00	20										""
2025-02-05	1	1376818569						2	180.00	10										
2025-02-05	1	1376818569						3	180.00	10										
2025-02-05	1	1376818569						4	180.00	10										
2025-02-05	1	-906318033	"Outer thigh Precor (Machine, Seated)"	240.1	8,200.0	180.0	lb	1	140.00	20										""
2025-02-05	1	-906318033						2	180.00	10										
2025-02-05	1	-906318033						3	180.00	10										
2025-02-05	1	-906318033						4	180.00	10										
2025-02-06	1	74	"Front Raises (Dumbbell)"	74.5	1,200.0	60.0	lb	1	60.00	8										""
2025-02-06	1	74						2	60.00	6										
2025-02-06	1	74						3	60.00	6										
2025-02-06	1	76	"Lateral Raises (Dumbbell)"	53.3	1,040.0	40.0	lb	1	40.00	10										""
2025-02-06	1	76						2	40.00	8										
2025-02-06	1	76						3	40.00	8										
2025-02-06	1	-1603362153	"Delt Precor Press"	244.9	6,670.0	170.0	lb	1	110.00	15										""
2025-02-06	1	-1603362153						2	170.00	12										
2025-02-06	1	-1603362153						3	170.00	10										
2025-02-06	1	-1603362153						4	160.00	8										
2025-02-06	1	-1679107088	"Tri Pecor Cable Down"	144.1	4,400.0	100.0	lb	1	70.00	20										""
2025-02-06	1	-1679107088						2	100.00	12										
2025-02-06	1	-1679107088						3	100.00	10										
2025-02-06	1	-1679107088						4	100.00	8										
2025-02-06	1	18	"Triceps Kickbacks (Dumbbell)"	45.0	1,140.0	30.0	lb	1	30.00	13										""
2025-02-06	1	18						2	30.00	13										
2025-02-06	1	18						3	30.00	12										
2025-02-06	1	-1468095461	"Rotator, Cuft Flyers cable external"	27.9	180.0	22.5	lb	1	22.50	8										""
2025-02-06	1	296	"Bench Press (Smith Machine, Incline)"	213.4	6,160.0	160.0	lb	1	100.00	20										""
2025-02-06	1	296						2	160.00	10										
2025-02-06	1	296						3	160.00	8										
2025-02-06	1	296						4	160.00	8										
2025-02-06	1	250	"Machine Seated Rear Raises"	244.9	6,720.0	170.0	lb	1	120.00	15										""
2025-02-06	1	250						2	170.00	12										
2025-02-06	1	250						3	160.00	10										
2025-02-06	1	250						4	160.00	8										
2025-02-06	1	1051563442	"Pec Precor Fly"	293.4	8,080.0	220.0	lb	1	140.00	20										""
2025-02-06	1	1051563442						2	220.00	10										
2025-02-06	1	1051563442						3	220.00	8										
2025-02-06	1	1051563442						4	220.00	6										
2025-02-06	1	619794490	"Pec Precor Press"	255.1	7,600.0	170.0	lb	1	110.00	15										""
2025-02-06	1	619794490						2	170.00	13										
2025-02-06	1	619794490						3	170.00	12										
2025-02-06	1	619794490						4	170.00	10										
2025-02-06	1	153	"Reverse Wrist Curls (Barbell)"	57.6	1,200.0	40.0	lb	1	40.00	12										""
2025-02-06	1	153						2	40.00	10										
2025-02-06	1	153						3	40.00	8										
2025-02-07	1	204	"Russian Twists"	189.3	3,942.6	131.4	lb	1	45.00	12										""
2025-02-07	1	204						2	45.00	10										
2025-02-07	1	204						3	45.00	8										
2025-02-07	1	1818329018	"Abs Precor"	259.3	7,800.0	180.0	lb	1	120.00	20										""
2025-02-07	1	1818329018						2	180.00	12										
2025-02-07	1	1818329018						3	180.00	10										
2025-02-07	1	1818329018						4	180.00	8										
2025-02-07	1	299	"Leg-Hip Raises (Parallel Bar)"	127.4	2,291.9	95.5	lb	1	35.00	10										""
2025-02-07	1	299						2	35.00	8										
2025-02-07	1	299						3	35.00	6										
2025-02-07	1	2040265246	"Bi Precor Curls"	133.4	3,960.0	100.0	lb	1	60.00	26										""
2025-02-07	1	2040265246						2	100.00	10										
2025-02-07	1	2040265246						3	100.00	8										
2025-02-07	1	2040265246						4	100.00	6										
2025-02-07	1	1950531978	"Bi Arm Curls (Dumbbell, Standing) 1"	111.7	3,050.0	90.0	lb	1	50.00	25										""
